"Alter1_ID","Alter2_ID","Weight","Ego_ID"
"SANSA","VARYS",15,"BRONN"
"SHAE","VARYS",33,"BRONN"
"TYRION","VARYS",129,"BRONN"
"TYWIN","VARYS",15,"BRONN"
"CATELYN","MARGAERY",5,"BRONN"
"CERSEI","MARGAERY",33,"BRONN"
"JOFFREY","MARGAERY",68,"BRONN"
"LORAS","MARGAERY",44,"BRONN"
"PYCELLE","MARGAERY",2,"BRONN"
"SANSA","MARGAERY",63,"BRONN"
"TYRION","MARGAERY",5,"BRONN"
"TYWIN","MARGAERY",6,"BRONN"
"CERSEI","PODRICK",6,"BRONN"
"HOUND","PODRICK",4,"BRONN"
"JANOS","PODRICK",3,"BRONN"
"JOFFREY","PODRICK",5,"BRONN"
"MERYN_TRANT","PODRICK",3,"BRONN"
"PYCELLE","PODRICK",3,"BRONN"
"SANSA","PODRICK",2,"BRONN"
"SHAE","PODRICK",6,"BRONN"
"TYRION","PODRICK",73,"BRONN"
"VARYS","PODRICK",10,"BRONN"
"PYCELLE","TIMETT",5,"BRONN"
"TYRION","TIMETT",3,"BRONN"
"CERSEI","OLENNA",24,"BRONN"
"JOFFREY","OLENNA",8,"BRONN"
"LORAS","OLENNA",10,"BRONN"
"PYCELLE","OLENNA",2,"BRONN"
"SANSA","OLENNA",30,"BRONN"
"TYRION","OLENNA",31,"BRONN"
"TYWIN","OLENNA",35,"BRONN"
"VARYS","OLENNA",38,"BRONN"
"MARGAERY","OLENNA",21,"BRONN"
"PODRICK","OLENNA",3,"BRONN"
"ARYA","BRAN",5,"CATELYN"
"BRAN","BRANDON_STARK",2,"CATELYN"
"ARYA","CERSEI",20,"CATELYN"
"BENJEN","CERSEI",2,"CATELYN"
"BRAN","CERSEI",4,"CATELYN"
"BRONN","CERSEI",5,"CATELYN"
"ARYA","HOUND",89,"CATELYN"
"BRAN","HOUND",2,"CATELYN"
"BRONN","HOUND",13,"CATELYN"
"CERSEI","HOUND",12,"CATELYN"
"AERYS","JAIME",9,"CATELYN"
"ARYA","JAIME",3,"CATELYN"
"BRAN","JAIME",9,"CATELYN"
"CERSEI","JAIME",69,"CATELYN"
"GREATJON_UMBER","JAIME",3,"CATELYN"
"HOUND","JAIME",2,"CATELYN"
"AERYS","JOFFREY",2,"CATELYN"
"ARYA","JOFFREY",33,"CATELYN"
"BRAN","JOFFREY",3,"CATELYN"
"BRONN","JOFFREY",13,"CATELYN"
"CERSEI","JOFFREY",158,"CATELYN"
"HOUND","JOFFREY",67,"CATELYN"
"JAIME","JOFFREY",13,"CATELYN"
"ARYA","JON",20,"CATELYN"
"BENJEN","JON",33,"CATELYN"
"BRAN","JON",27,"CATELYN"
"BRANDON_STARK","JON",2,"CATELYN"
"CERSEI","JON",3,"CATELYN"
"JAIME","JON",12,"CATELYN"
"JOFFREY","JON",2,"CATELYN"
"CERSEI","JON_ARRYN",3,"CATELYN"
"JAIME","JON_ARRYN",2,"CATELYN"
"ARYA","LITTLEFINGER",13,"CATELYN"
"CERSEI","LITTLEFINGER",51,"CATELYN"
"HOUND","LITTLEFINGER",5,"CATELYN"
"JAIME","LITTLEFINGER",7,"CATELYN"
"JOFFREY","LITTLEFINGER",19,"CATELYN"
"JON_ARRYN","LITTLEFINGER",5,"CATELYN"
"BRONN","LORAS",2,"CATELYN"
"CERSEI","LORAS",20,"CATELYN"
"HOUND","LORAS",4,"CATELYN"
"JAIME","LORAS",2,"CATELYN"
"JOFFREY","LORAS",16,"CATELYN"
"LITTLEFINGER","LORAS",17,"CATELYN"
"BRONN","LYSA",5,"CATELYN"
"JON_ARRYN","LYSA",5,"CATELYN"
"BRAN","MAESTER_LUWIN",84,"CATELYN"
"BRONN","MARILLION",2,"CATELYN"
"JOFFREY","MARILLION",14,"CATELYN"
"BRONN","MORD",3,"CATELYN"
"LYSA","MORD",5,"CATELYN"
"AERYS","NED",10,"CATELYN"
"ARYA","NED",94,"CATELYN"
"BALON","NED",5,"CATELYN"
"BENJEN","NED",14,"CATELYN"
"BRAN","NED",34,"CATELYN"
"BRANDON_STARK","NED",3,"CATELYN"
"CERSEI","NED",92,"CATELYN"
"DAENERYS","NED",3,"CATELYN"
"GREATJON_UMBER","NED",2,"CATELYN"
"HOUND","NED",14,"CATELYN"
"JAIME","NED",60,"CATELYN"
"JOFFREY","NED",47,"CATELYN"
"JON","NED",36,"CATELYN"
"JON_ARRYN","NED",15,"CATELYN"
"LITTLEFINGER","NED",107,"CATELYN"
"LORAS","NED",4,"CATELYN"
"MAESTER_LUWIN","NED",5,"CATELYN"
"AERYS","RENLY",2,"CATELYN"
"CERSEI","RENLY",3,"CATELYN"
"GREATJON_UMBER","RENLY",2,"CATELYN"
"JAIME","RENLY",6,"CATELYN"
"JOFFREY","RENLY",8,"CATELYN"
"LITTLEFINGER","RENLY",37,"CATELYN"
"LORAS","RENLY",73,"CATELYN"
"NED","RENLY",30,"CATELYN"
"GREATJON_UMBER","RICKARD_KARSTARK",2,"CATELYN"
"JAIME","RICKARD_KARSTARK",4,"CATELYN"
"NED","RICKARD_KARSTARK",2,"CATELYN"
"BRAN","RICKON",72,"CATELYN"
"JON","RICKON",2,"CATELYN"
"MAESTER_LUWIN","RICKON",4,"CATELYN"
"ARYA","ROBB",15,"CATELYN"
"BALON","ROBB",10,"CATELYN"
"BENJEN","ROBB",5,"CATELYN"
"BRAN","ROBB",59,"CATELYN"
"CERSEI","ROBB",12,"CATELYN"
"GREATJON_UMBER","ROBB",31,"CATELYN"
"HOSTER","ROBB",5,"CATELYN"
"HOUND","ROBB",4,"CATELYN"
"JAIME","ROBB",44,"CATELYN"
"JOFFREY","ROBB",27,"CATELYN"
"JON","ROBB",25,"CATELYN"
"JOYEUSE","ROBB",4,"CATELYN"
"LITTLEFINGER","ROBB",3,"CATELYN"
"LORAS","ROBB",2,"CATELYN"
"MAESTER_LUWIN","ROBB",17,"CATELYN"
"NED","ROBB",38,"CATELYN"
"RENLY","ROBB",11,"CATELYN"
"RICKARD_KARSTARK","ROBB",52,"CATELYN"
"RICKON","ROBB",5,"CATELYN"
"AERYS","ROBERT",12,"CATELYN"
"ARYA","ROBERT",10,"CATELYN"
"BENJEN","ROBERT",2,"CATELYN"
"BRAN","ROBERT",7,"CATELYN"
"CERSEI","ROBERT",86,"CATELYN"
"DAENERYS","ROBERT",7,"CATELYN"
"HOUND","ROBERT",6,"CATELYN"
"JAIME","ROBERT",23,"CATELYN"
"JOFFREY","ROBERT",33,"CATELYN"
"JON","ROBERT",3,"CATELYN"
"JON_ARRYN","ROBERT",9,"CATELYN"
"LITTLEFINGER","ROBERT",14,"CATELYN"
"LORAS","ROBERT",3,"CATELYN"
"MAESTER_LUWIN","ROBERT",2,"CATELYN"
"NED","ROBERT",199,"CATELYN"
"RENLY","ROBERT",35,"CATELYN"
"ROBB","ROBERT",5,"CATELYN"
"BRONN","ROBIN",3,"CATELYN"
"JON_ARRYN","ROBIN",3,"CATELYN"
"LITTLEFINGER","ROBIN",3,"CATELYN"
"LYSA","ROBIN",30,"CATELYN"
"MORD","ROBIN",3,"CATELYN"
"BRAN","RODRIK",23,"CATELYN"
"BRONN","RODRIK",6,"CATELYN"
"GREATJON_UMBER","RODRIK",7,"CATELYN"
"JON","RODRIK",2,"CATELYN"
"MAESTER_LUWIN","RODRIK",7,"CATELYN"
"MARILLION","RODRIK",5,"CATELYN"
"MORD","RODRIK",2,"CATELYN"
"NED","RODRIK",12,"CATELYN"
"RICKON","RODRIK",2,"CATELYN"
"ROBB","RODRIK",16,"CATELYN"
"ARYA","ROOSE_BOLTON",2,"CATELYN"
"BALON","ROOSE_BOLTON",2,"CATELYN"
"HOUND","ROOSE_BOLTON",2,"CATELYN"
"JAIME","ROOSE_BOLTON",29,"CATELYN"
"NED","ROOSE_BOLTON",2,"CATELYN"
"RICKARD_KARSTARK","ROOSE_BOLTON",6,"CATELYN"
"ROBB","ROOSE_BOLTON",51,"CATELYN"
"AERYS","SANSA",2,"CATELYN"
"ARYA","SANSA",61,"CATELYN"
"BRAN","SANSA",2,"CATELYN"
"BRONN","SANSA",7,"CATELYN"
"CERSEI","SANSA",116,"CATELYN"
"DAENERYS","SANSA",2,"CATELYN"
"HOUND","SANSA",59,"CATELYN"
"JAIME","SANSA",2,"CATELYN"
"JOFFREY","SANSA",147,"CATELYN"
"LITTLEFINGER","SANSA",67,"CATELYN"
"LORAS","SANSA",35,"CATELYN"
"MAESTER_LUWIN","SANSA",2,"CATELYN"
"NED","SANSA",57,"CATELYN"
"RENLY","SANSA",7,"CATELYN"
"ROBB","SANSA",19,"CATELYN"
"ROBERT","SANSA",17,"CATELYN"
"CERSEI","STANNIS",9,"CATELYN"
"GREATJON_UMBER","STANNIS",2,"CATELYN"
"HOUND","STANNIS",2,"CATELYN"
"JAIME","STANNIS",6,"CATELYN"
"JOFFREY","STANNIS",11,"CATELYN"
"LITTLEFINGER","STANNIS",11,"CATELYN"
"LORAS","STANNIS",5,"CATELYN"
"NED","STANNIS",14,"CATELYN"
"RENLY","STANNIS",54,"CATELYN"
"ROBB","STANNIS",11,"CATELYN"
"ROBERT","STANNIS",14,"CATELYN"
"SANSA","STANNIS",2,"CATELYN"
"BALON","THEON",74,"CATELYN"
"BRAN","THEON",75,"CATELYN"
"GREATJON_UMBER","THEON",11,"CATELYN"
"JAIME","THEON",4,"CATELYN"
"JON","THEON",7,"CATELYN"
"MAESTER_LUWIN","THEON",61,"CATELYN"
"NED","THEON",18,"CATELYN"
"RICKARD_KARSTARK","THEON",4,"CATELYN"
"RICKON","THEON",8,"CATELYN"
"ROBB","THEON",87,"CATELYN"
"ROBERT","THEON",2,"CATELYN"
"RODRIK","THEON",31,"CATELYN"
"ROOSE_BOLTON","THEON",3,"CATELYN"
"ARYA","TYRION",4,"CATELYN"
"BALON","TYRION",2,"CATELYN"
"BENJEN","TYRION",17,"CATELYN"
"BRAN","TYRION",15,"CATELYN"
"BRONN","TYRION",244,"CATELYN"
"CERSEI","TYRION",290,"CATELYN"
"HOUND","TYRION",39,"CATELYN"
"JAIME","TYRION",50,"CATELYN"
"JOFFREY","TYRION",121,"CATELYN"
"JON","TYRION",45,"CATELYN"
"LITTLEFINGER","TYRION",67,"CATELYN"
"LORAS","TYRION",48,"CATELYN"
"LYSA","TYRION",32,"CATELYN"
"MAESTER_LUWIN","TYRION",7,"CATELYN"
"MARILLION","TYRION",5,"CATELYN"
"MASHA_HEDDLE","TYRION",5,"CATELYN"
"MORD","TYRION",31,"CATELYN"
"NED","TYRION",23,"CATELYN"
"ROBB","TYRION",19,"CATELYN"
"ROBERT","TYRION",10,"CATELYN"
"ROBIN","TYRION",12,"CATELYN"
"RODRIK","TYRION",9,"CATELYN"
"SANSA","TYRION",110,"CATELYN"
"STANNIS","TYRION",20,"CATELYN"
"THEON","TYRION",21,"CATELYN"
"AERYS","TYWIN",2,"CATELYN"
"ARYA","TYWIN",103,"CATELYN"
"BRONN","TYWIN",10,"CATELYN"
"CERSEI","TYWIN",75,"CATELYN"
"GREATJON_UMBER","TYWIN",3,"CATELYN"
"JAIME","TYWIN",53,"CATELYN"
"JOFFREY","TYWIN",61,"CATELYN"
"LITTLEFINGER","TYWIN",36,"CATELYN"
"LORAS","TYWIN",12,"CATELYN"
"LYSA","TYWIN",2,"CATELYN"
"NED","TYWIN",13,"CATELYN"
"RENLY","TYWIN",2,"CATELYN"
"ROBB","TYWIN",22,"CATELYN"
"ROBERT","TYWIN",10,"CATELYN"
"RODRIK","TYWIN",2,"CATELYN"
"ROOSE_BOLTON","TYWIN",9,"CATELYN"
"SANSA","TYWIN",14,"CATELYN"
"STANNIS","TYWIN",6,"CATELYN"
"TYRION","TYWIN",187,"CATELYN"
"BRONN","VARDIS_EGEN",4,"CATELYN"
"LYSA","VARDIS_EGEN",7,"CATELYN"
"MORD","VARDIS_EGEN",3,"CATELYN"
"ROBIN","VARDIS_EGEN",3,"CATELYN"
"TYRION","VARDIS_EGEN",9,"CATELYN"
"ARYA","VARYS",7,"CATELYN"
"BRONN","VARYS",11,"CATELYN"
"CERSEI","VARYS",29,"CATELYN"
"DAENERYS","VARYS",4,"CATELYN"
"JOFFREY","VARYS",26,"CATELYN"
"JON_ARRYN","VARYS",2,"CATELYN"
"LITTLEFINGER","VARYS",98,"CATELYN"
"LYSA","VARYS",2,"CATELYN"
"NED","VARYS",102,"CATELYN"
"RENLY","VARYS",9,"CATELYN"
"ROBB","VARYS",4,"CATELYN"
"ROBERT","VARYS",11,"CATELYN"
"SANSA","VARYS",15,"CATELYN"
"STANNIS","VARYS",4,"CATELYN"
"THEON","VARYS",3,"CATELYN"
"TYRION","VARYS",129,"CATELYN"
"TYWIN","VARYS",15,"CATELYN"
"GREATJON_UMBER","WALDER",2,"CATELYN"
"HOSTER","WALDER",6,"CATELYN"
"JOYEUSE","WALDER",6,"CATELYN"
"RICKARD_KARSTARK","WALDER",2,"CATELYN"
"ROBB","WALDER",33,"CATELYN"
"ROOSE_BOLTON","WALDER",23,"CATELYN"
"STEVRON_FREY","WALDER",4,"CATELYN"
"THEON","WALDER",3,"CATELYN"
"TYRION","WALDER",2,"CATELYN"
"TYWIN","WALDER",2,"CATELYN"
"ARYA","YOREN",38,"CATELYN"
"BENJEN","YOREN",5,"CATELYN"
"CERSEI","YOREN",2,"CATELYN"
"HOUND","YOREN",2,"CATELYN"
"JOFFREY","YOREN",3,"CATELYN"
"LITTLEFINGER","YOREN",2,"CATELYN"
"MARILLION","YOREN",2,"CATELYN"
"NED","YOREN",15,"CATELYN"
"SANSA","YOREN",4,"CATELYN"
"TYRION","YOREN",22,"CATELYN"
"VARYS","YOREN",3,"CATELYN"
"JAIME","BRIENNE",176,"CATELYN"
"LITTLEFINGER","BRIENNE",2,"CATELYN"
"LORAS","BRIENNE",7,"CATELYN"
"RENLY","BRIENNE",31,"CATELYN"
"RICKARD_KARSTARK","BRIENNE",2,"CATELYN"
"ROBB","BRIENNE",5,"CATELYN"
"ROOSE_BOLTON","BRIENNE",9,"CATELYN"
"STANNIS","BRIENNE",5,"CATELYN"
"CERSEI","DAVOS",2,"CATELYN"
"JOFFREY","DAVOS",2,"CATELYN"
"LORAS","DAVOS",2,"CATELYN"
"RENLY","DAVOS",12,"CATELYN"
"ROBB","DAVOS",4,"CATELYN"
"ROBERT","DAVOS",2,"CATELYN"
"STANNIS","DAVOS",188,"CATELYN"
"BRIENNE","DAVOS",2,"CATELYN"
"JAIME","JACKS",2,"CATELYN"
"BRIENNE","JACKS",7,"CATELYN"
"BRONN","MARGAERY",2,"CATELYN"
"CERSEI","MARGAERY",33,"CATELYN"
"JOFFREY","MARGAERY",68,"CATELYN"
"LITTLEFINGER","MARGAERY",28,"CATELYN"
"LORAS","MARGAERY",44,"CATELYN"
"RENLY","MARGAERY",39,"CATELYN"
"SANSA","MARGAERY",63,"CATELYN"
"STANNIS","MARGAERY",2,"CATELYN"
"TYRION","MARGAERY",5,"CATELYN"
"TYWIN","MARGAERY",6,"CATELYN"
"BRIENNE","MARGAERY",5,"CATELYN"
"ARYA","MELISANDRE",5,"CATELYN"
"LORAS","MELISANDRE",2,"CATELYN"
"RENLY","MELISANDRE",8,"CATELYN"
"ROBERT","MELISANDRE",4,"CATELYN"
"STANNIS","MELISANDRE",106,"CATELYN"
"BRIENNE","MELISANDRE",2,"CATELYN"
"DAVOS","MELISANDRE",73,"CATELYN"
"JOYEUSE","BLACK_WALDER",2,"CATELYN"
"ROBB","BLACK_WALDER",8,"CATELYN"
"HOSTER","BRYNDEN",2,"CATELYN"
"RICKARD_KARSTARK","BRYNDEN",5,"CATELYN"
"ROBB","BRYNDEN",17,"CATELYN"
"ROOSE_BOLTON","BRYNDEN",8,"CATELYN"
"WALDER","BRYNDEN",6,"CATELYN"
"BLACK_WALDER","BRYNDEN",3,"CATELYN"
"HOUND","EDMURE",2,"CATELYN"
"JOYEUSE","EDMURE",2,"CATELYN"
"RICKARD_KARSTARK","EDMURE",4,"CATELYN"
"ROBB","EDMURE",46,"CATELYN"
"ROOSE_BOLTON","EDMURE",3,"CATELYN"
"TYWIN","EDMURE",2,"CATELYN"
"WALDER","EDMURE",10,"CATELYN"
"BLACK_WALDER","EDMURE",5,"CATELYN"
"BRYNDEN","EDMURE",18,"CATELYN"
"ROBB","LOTHAR",3,"CATELYN"
"WALDER","LOTHAR",4,"CATELYN"
"BLACK_WALDER","LOTHAR",5,"CATELYN"
"BRYNDEN","LOTHAR",3,"CATELYN"
"EDMURE","LOTHAR",7,"CATELYN"
"JOYEUSE","ROSLIN",2,"CATELYN"
"RICKARD_KARSTARK","ROSLIN",2,"CATELYN"
"ROBB","ROSLIN",6,"CATELYN"
"WALDER","ROSLIN",8,"CATELYN"
"BRYNDEN","ROSLIN",2,"CATELYN"
"EDMURE","ROSLIN",12,"CATELYN"
"LOTHAR","ROSLIN",2,"CATELYN"
"ARYA","BAELOR",5,"CERSEI"
"ARYA","BRAN",5,"CERSEI"
"ARYA","CATELYN",14,"CERSEI"
"BENJEN","CATELYN",2,"CERSEI"
"BRAN","CATELYN",44,"CERSEI"
"BRONN","CATELYN",7,"CERSEI"
"ARYA","HOUND",89,"CERSEI"
"BAELOR","HOUND",2,"CERSEI"
"BRAN","HOUND",2,"CERSEI"
"BRONN","HOUND",13,"CERSEI"
"CATELYN","HOUND",4,"CERSEI"
"ARYA","ILYN_PAYNE",6,"CERSEI"
"BAELOR","ILYN_PAYNE",3,"CERSEI"
"HOUND","ILYN_PAYNE",5,"CERSEI"
"ARYA","JAIME",3,"CERSEI"
"BARRISTAN","JAIME",4,"CERSEI"
"BRAN","JAIME",9,"CERSEI"
"CATELYN","JAIME",61,"CERSEI"
"HOUND","JAIME",2,"CERSEI"
"BRONN","JANOS",3,"CERSEI"
"BENJEN","JEOR",2,"CERSEI"
"ARYA","JOFFREY",33,"CERSEI"
"BAELOR","JOFFREY",2,"CERSEI"
"BARRISTAN","JOFFREY",5,"CERSEI"
"BRAN","JOFFREY",3,"CERSEI"
"BRONN","JOFFREY",13,"CERSEI"
"CATELYN","JOFFREY",6,"CERSEI"
"HOUND","JOFFREY",67,"CERSEI"
"ILYN_PAYNE","JOFFREY",6,"CERSEI"
"JAIME","JOFFREY",13,"CERSEI"
"JANOS","JOFFREY",4,"CERSEI"
"JEOR","JOFFREY",2,"CERSEI"
"ARYA","JON",20,"CERSEI"
"BENJEN","JON",33,"CERSEI"
"BRAN","JON",27,"CERSEI"
"CATELYN","JON",16,"CERSEI"
"JAIME","JON",12,"CERSEI"
"JEOR","JON",99,"CERSEI"
"JOFFREY","JON",2,"CERSEI"
"CATELYN","JON_ARRYN",4,"CERSEI"
"JAIME","JON_ARRYN",2,"CERSEI"
"BARRISTAN","LANCEL",3,"CERSEI"
"BRONN","LANCEL",6,"CERSEI"
"HOUND","LANCEL",9,"CERSEI"
"ILYN_PAYNE","LANCEL",2,"CERSEI"
"JOFFREY","LANCEL",12,"CERSEI"
"ARYA","LITTLEFINGER",13,"CERSEI"
"BARRISTAN","LITTLEFINGER",4,"CERSEI"
"CATELYN","LITTLEFINGER",50,"CERSEI"
"HOUND","LITTLEFINGER",5,"CERSEI"
"JAIME","LITTLEFINGER",7,"CERSEI"
"JANOS","LITTLEFINGER",6,"CERSEI"
"JOFFREY","LITTLEFINGER",19,"CERSEI"
"JON_ARRYN","LITTLEFINGER",5,"CERSEI"
"BRONN","LORAS",2,"CERSEI"
"CATELYN","LORAS",9,"CERSEI"
"HOUND","LORAS",4,"CERSEI"
"JAIME","LORAS",2,"CERSEI"
"JOFFREY","LORAS",16,"CERSEI"
"LITTLEFINGER","LORAS",17,"CERSEI"
"ARYA","MERYN_TRANT",7,"CERSEI"
"BRONN","MERYN_TRANT",13,"CERSEI"
"HOUND","MERYN_TRANT",15,"CERSEI"
"ILYN_PAYNE","MERYN_TRANT",4,"CERSEI"
"JOFFREY","MERYN_TRANT",29,"CERSEI"
"JOFFREY","MYRCELLA",8,"CERSEI"
"LITTLEFINGER","MYRCELLA",2,"CERSEI"
"ARYA","NED",94,"CERSEI"
"BAELOR","NED",8,"CERSEI"
"BARRISTAN","NED",25,"CERSEI"
"BENJEN","NED",14,"CERSEI"
"BRAN","NED",34,"CERSEI"
"CATELYN","NED",77,"CERSEI"
"HOUND","NED",14,"CERSEI"
"ILYN_PAYNE","NED",6,"CERSEI"
"JAIME","NED",60,"CERSEI"
"JANOS","NED",13,"CERSEI"
"JEOR","NED",3,"CERSEI"
"JOFFREY","NED",47,"CERSEI"
"JON","NED",36,"CERSEI"
"JON_ARRYN","NED",15,"CERSEI"
"LANCEL","NED",4,"CERSEI"
"LITTLEFINGER","NED",107,"CERSEI"
"LORAS","NED",4,"CERSEI"
"LYANNA","NED",4,"CERSEI"
"MERYN_TRANT","NED",3,"CERSEI"
"ARYA","PYCELLE",3,"CERSEI"
"BAELOR","PYCELLE",2,"CERSEI"
"BARRISTAN","PYCELLE",4,"CERSEI"
"BRONN","PYCELLE",8,"CERSEI"
"JAIME","PYCELLE",2,"CERSEI"
"JANOS","PYCELLE",4,"CERSEI"
"JOFFREY","PYCELLE",21,"CERSEI"
"JON_ARRYN","PYCELLE",5,"CERSEI"
"LITTLEFINGER","PYCELLE",27,"CERSEI"
"LORAS","PYCELLE",5,"CERSEI"
"NED","PYCELLE",68,"CERSEI"
"BARRISTAN","RENLY",3,"CERSEI"
"CATELYN","RENLY",30,"CERSEI"
"JAIME","RENLY",6,"CERSEI"
"JANOS","RENLY",3,"CERSEI"
"JOFFREY","RENLY",8,"CERSEI"
"LANCEL","RENLY",2,"CERSEI"
"LITTLEFINGER","RENLY",37,"CERSEI"
"LORAS","RENLY",73,"CERSEI"
"NED","RENLY",30,"CERSEI"
"PYCELLE","RENLY",8,"CERSEI"
"ARYA","ROBB",15,"CERSEI"
"BENJEN","ROBB",5,"CERSEI"
"BRAN","ROBB",59,"CERSEI"
"CATELYN","ROBB",224,"CERSEI"
"HOUND","ROBB",4,"CERSEI"
"JAIME","ROBB",44,"CERSEI"
"JOFFREY","ROBB",27,"CERSEI"
"JON","ROBB",25,"CERSEI"
"LITTLEFINGER","ROBB",3,"CERSEI"
"LORAS","ROBB",2,"CERSEI"
"NED","ROBB",38,"CERSEI"
"RENLY","ROBB",11,"CERSEI"
"ARYA","ROBERT",10,"CERSEI"
"BARRISTAN","ROBERT",27,"CERSEI"
"BENJEN","ROBERT",2,"CERSEI"
"BRAN","ROBERT",7,"CERSEI"
"CATELYN","ROBERT",15,"CERSEI"
"HOUND","ROBERT",6,"CERSEI"
"JAIME","ROBERT",23,"CERSEI"
"JEOR","ROBERT",3,"CERSEI"
"JOFFREY","ROBERT",33,"CERSEI"
"JON","ROBERT",3,"CERSEI"
"JON_ARRYN","ROBERT",9,"CERSEI"
"LANCEL","ROBERT",15,"CERSEI"
"LITTLEFINGER","ROBERT",14,"CERSEI"
"LORAS","ROBERT",3,"CERSEI"
"LYANNA","ROBERT",3,"CERSEI"
"MYRCELLA","ROBERT",2,"CERSEI"
"NED","ROBERT",199,"CERSEI"
"PYCELLE","ROBERT",14,"CERSEI"
"RENLY","ROBERT",35,"CERSEI"
"ROBB","ROBERT",5,"CERSEI"
"ARYA","SANSA",61,"CERSEI"
"BAELOR","SANSA",2,"CERSEI"
"BRAN","SANSA",2,"CERSEI"
"BRONN","SANSA",7,"CERSEI"
"CATELYN","SANSA",20,"CERSEI"
"HOUND","SANSA",59,"CERSEI"
"ILYN_PAYNE","SANSA",8,"CERSEI"
"JAIME","SANSA",2,"CERSEI"
"JOFFREY","SANSA",147,"CERSEI"
"LANCEL","SANSA",4,"CERSEI"
"LITTLEFINGER","SANSA",67,"CERSEI"
"LORAS","SANSA",35,"CERSEI"
"MERYN_TRANT","SANSA",20,"CERSEI"
"MYRCELLA","SANSA",5,"CERSEI"
"NED","SANSA",57,"CERSEI"
"PYCELLE","SANSA",15,"CERSEI"
"RENLY","SANSA",7,"CERSEI"
"ROBB","SANSA",19,"CERSEI"
"ROBERT","SANSA",17,"CERSEI"
"BRONN","SHAE",15,"CERSEI"
"HOUND","SHAE",3,"CERSEI"
"ILYN_PAYNE","SHAE",4,"CERSEI"
"JOFFREY","SHAE",5,"CERSEI"
"LANCEL","SHAE",2,"CERSEI"
"LITTLEFINGER","SHAE",3,"CERSEI"
"LORAS","SHAE",2,"CERSEI"
"SANSA","SHAE",105,"CERSEI"
"CATELYN","STANNIS",13,"CERSEI"
"HOUND","STANNIS",2,"CERSEI"
"JAIME","STANNIS",6,"CERSEI"
"JOFFREY","STANNIS",11,"CERSEI"
"LANCEL","STANNIS",3,"CERSEI"
"LITTLEFINGER","STANNIS",11,"CERSEI"
"LORAS","STANNIS",5,"CERSEI"
"NED","STANNIS",14,"CERSEI"
"RENLY","STANNIS",54,"CERSEI"
"ROBB","STANNIS",11,"CERSEI"
"ROBERT","STANNIS",14,"CERSEI"
"SANSA","STANNIS",2,"CERSEI"
"HOUND","TOMMEN",2,"CERSEI"
"ILYN_PAYNE","TOMMEN",2,"CERSEI"
"JOFFREY","TOMMEN",8,"CERSEI"
"LANCEL","TOMMEN",2,"CERSEI"
"LORAS","TOMMEN",2,"CERSEI"
"MERYN_TRANT","TOMMEN",2,"CERSEI"
"MYRCELLA","TOMMEN",5,"CERSEI"
"ROBERT","TOMMEN",4,"CERSEI"
"SANSA","TOMMEN",9,"CERSEI"
"SHAE","TOMMEN",3,"CERSEI"
"ARYA","TYRION",4,"CERSEI"
"BENJEN","TYRION",17,"CERSEI"
"BRAN","TYRION",15,"CERSEI"
"BRONN","TYRION",244,"CERSEI"
"CATELYN","TYRION",49,"CERSEI"
"HOUND","TYRION",39,"CERSEI"
"JAIME","TYRION",50,"CERSEI"
"JANOS","TYRION",39,"CERSEI"
"JEOR","TYRION",17,"CERSEI"
"JOANNA","TYRION",2,"CERSEI"
"JOFFREY","TYRION",121,"CERSEI"
"JON","TYRION",45,"CERSEI"
"LANCEL","TYRION",37,"CERSEI"
"LITTLEFINGER","TYRION",67,"CERSEI"
"LORAS","TYRION",48,"CERSEI"
"MERYN_TRANT","TYRION",23,"CERSEI"
"MYRCELLA","TYRION",16,"CERSEI"
"NED","TYRION",23,"CERSEI"
"PYCELLE","TYRION",58,"CERSEI"
"ROBB","TYRION",19,"CERSEI"
"ROBERT","TYRION",10,"CERSEI"
"SANSA","TYRION",110,"CERSEI"
"SHAE","TYRION",243,"CERSEI"
"STANNIS","TYRION",20,"CERSEI"
"TOMMEN","TYRION",3,"CERSEI"
"ARYA","TYWIN",103,"CERSEI"
"BRONN","TYWIN",10,"CERSEI"
"CATELYN","TYWIN",6,"CERSEI"
"JAIME","TYWIN",53,"CERSEI"
"JOANNA","TYWIN",3,"CERSEI"
"JOFFREY","TYWIN",61,"CERSEI"
"LITTLEFINGER","TYWIN",36,"CERSEI"
"LORAS","TYWIN",12,"CERSEI"
"NED","TYWIN",13,"CERSEI"
"PYCELLE","TYWIN",12,"CERSEI"
"RENLY","TYWIN",2,"CERSEI"
"ROBB","TYWIN",22,"CERSEI"
"ROBERT","TYWIN",10,"CERSEI"
"SANSA","TYWIN",14,"CERSEI"
"SHAE","TYWIN",8,"CERSEI"
"STANNIS","TYWIN",6,"CERSEI"
"TYRION","TYWIN",187,"CERSEI"
"ARYA","VARYS",7,"CERSEI"
"BARRISTAN","VARYS",6,"CERSEI"
"BRONN","VARYS",11,"CERSEI"
"CATELYN","VARYS",11,"CERSEI"
"ILYN_PAYNE","VARYS",2,"CERSEI"
"JANOS","VARYS",8,"CERSEI"
"JOFFREY","VARYS",26,"CERSEI"
"JON_ARRYN","VARYS",2,"CERSEI"
"LITTLEFINGER","VARYS",98,"CERSEI"
"NED","VARYS",102,"CERSEI"
"PYCELLE","VARYS",27,"CERSEI"
